date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-02-19,384,8613,5632953,654.005921281783,14127382.52117592919845564759,0.157238605898123,0.02148436542708432377241897929,0.1,0.0136635435708482,117.3,16.0273366086049386,43065,15.202638110333,5884.20503878577733,43065,5884.20503878577733,170.04776544,189.56244379321453,0.0001290491034482766,0.136635435708482,,-11.59470306198801,103394719.29754263,746,703,608033.39009523,83078.90718096715475649874086,875.703115355946,119.652076717934756120121334,3.32655587,0.45452541070605840588934,615619.29009523,84115.40993270812836029874086,0.04451392853331209,0.028106944744125874,0.04191544789808658
2017-02-20,466,8594,5719812,665.558761926926,13384057.61848080796647237334,0.202059308072488,0.02614494689344210049220269694,0.1,0.0129392439986297,245.3,31.7399655286386541,42970,15.1627970845319,5559.99314621118209,42970,5559.99314621118209,158.08359619,177.74071382069184,0.00011885167189540424,0.129392439986297,,-18.133104857275477,103437709.49754263,1214,1143,654322.85188575,84664.43034428960769060956775,583.047027021654,75.44187745308825048448227524,2.9,0.3752380759602613,666422.75188575,86230.06592887980276090956775,0.04467289044281368,0.02909441087944865,0.04227825890582471
2017-02-21,348,8602,5614449,652.691118344571,13647695.25411353793463367383,0.156948640483384,0.0206993996439161894748979144,0.1,0.01318864539391,103.9,13.70300256427249,43010,15.1706148296871,5672.436383920691,43010,5672.436383920691,127.34134591,180.89725453248045,0.00011683202863822341,0.1318864539391,,-15.13394293385345,103480644.49754263,662,628,812624.08341869,107174.108747602414745061779,1293.98739397881,170.659408833762369746430471,5.27721315,0.695992929034287819165,812624.08341869,107174.108747602414745061779,0.04469337556884779,0.029398620450344606,0.04010779544350207
2017-02-22,365,8385,5529759,659.48228980322,13512599.75832162724471087323,0.131061343719572,0.01710718325097553978038919635,0.1,0.0130528062397859,134.6,17.5690771987518214,41925,14.7819222546049,5472.389016030238575,41925,5472.389016030238575,305.14511327,178.16940083380535,0.0001155420514319113,0.130528062397859,,-16.091772169025287,103522564.49754263,1027,995,339256.83222527,44282.53696560002453905369693,340.961640427407,44.50506227698494469404172161,3.75714932,0.49041342087903351130588,339256.83222527,44282.53696560002453905369693,0.04458570742021095,0.029385554403918566,0.04000939183134721
2017-02-23,331,8427,5495679,652.151299394802,14043771.60160010510578527854,0.178416149068323,0.02419384248347707053919442119,0.1,0.0135603433936982,114.9,15.5808345593592318,42135,14.8498748101512,5713.65068893473657,42135,5713.65068893473657,185.10355339,183.53689364530732,0.00011406156341320885,0.135603433936982,,-8.665387003481403,103565014.49754263,644,619,559497.71143421,75869.81095036151429797895422,931.337013625541,126.2924972002371537831396573,4.91619716,0.66665321680723852737112,576497.61143421,78175.05576694681459977895422,0.044657257516902686,0.029403279210088302,0.04012406425236373
2017-02-24,409,8560,5636573,658.478154205607,13886787.5607349513618380008,0.131129196337742,0.01757560462418591926412525258,0.1,0.0134032733480021,128.9,17.2768193455747069,42800,15.0780686553116,5736.6009929448988,42800,5736.6009929448988,480.7270922,181.10208703912556,0.00011306114669783775,0.134032733480021,,-7.582191699197942,103607433.79754263,983,949,215522.3524512,28887.0500250788402755774752,227.104691729399,30.43946261862886564610483738,2.9,0.3886949270920609,215522.3524512,28887.0500250788402755774752,0.044654524255703716,0.029199032341380667,0.04003278242047578
2017-02-25,380,8591,5635845,656.017343731812,13605201.73383318316352387522,0.165581395348837,0.02173429744627646927105725206,0.1,0.0131260504240153,142.4,18.6914958037977872,42955,15.126403125279,5638.294959635772115,42955,5638.294959635772115,128.80714506,174.99023920399452,0.00011398051782583312,0.131260504240153,,-10.011883285448906,103650384.49754263,860,824,804694.37040154,105624.5888181185899112010356,976.570837865947,128.1851806045129040833087699,2.9,0.3806554622964437,804694.37040154,105624.5888181185899112010356,0.04453160215999211,0.029340484513005156,0.04000106111221227
2017-02-26,606,8601,5683413,660.785141262644,13527018.76044043872318316008,0.145265780730897,0.01895013976931619662340692362,0.1,0.0130451505330227,174.9,22.8159682822567023,43005,15.1376625287424,5610.066986726412135,43005,5610.066986726412135,152.52345766,172.0559809074161,0.00011039206721215739,0.130451505330227,,-11.683500982365864,103693849.49754263,1204,1179,679855.09301571,88688.12029032086594484886617,576.637059385674,75.223172426056674949122968,1.40236881,0.18294112229265909501987,679855.09301571,88688.12029032086594484886617,0.04434912249951285,0.029185333093285457,0.03995386477559825
2017-02-27,506,8618,5709039,662.455210025528,12982394.90644440132250316672,0.133694810224632,0.01673156487380428318127359039,0.1,0.0125147452213681,172.6,21.6004502520813406,43090,15.1613039849981,5392.60371588751429,43090,5392.60371588751429,63.20273738,163.83631364387736,0.00010480023065595072,0.125147452213681,,-19.294203938271888,103736789.49754263,1291,1255,1641333.8059886,205408.7440516574800446500366,1307.83570198295,163.672306017257180578818739,5.14373822,0.64372573308713456658782,1641333.8059886,205408.7440516574800446500366,0.044438709063023635,0.028189558885804065,0.038244691945260784
2017-02-28,473,8612,5666848,658.017649790989,11773467.99924456455709745604,0.304967602591793,0.03459752025433242859179339942,0.1,0.0113446543043597,282.4,32.0373037555117928,43060,15.1444584762647,4885.00814345728682,43060,4885.00814345728682,98.07296239,146.8156855384343,0.00009546158591466955,0.113446543043597,,-27.464350660071936,103779874.49754263,926,884,1058190.4733677,120048.0510852330629285116169,1197.04804679604,135.8009627661006677858869559,5.230172855,0.593345029920210110959435,1058190.4733677,120048.0510852330629285116169,0.04497717267428901,0.032537503758808095,0.039995817139304474
