date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-07-29,68,27573917.89911770083922592889,0,0,615.50417571,214.3046515123344,0.000014137375596550786,0.134363864324171,-86.89033101989335,-35.88513301746466,205218255.948577763364408207,77,77,333414.88822839543,44798.91280557876222662869494,5266.26829099,707.59615814526424351851929,1794.71411361,241.14472366176885796306731,405502.65840623345514455,54484.90417718581099749952193,0.05947950093853171,0.07367010391962174,0.06307274325763232
2019-07-30,164,35003152.08643427140529935698,0,0,116.99227845,265.99724544837704,0.000017787417464043695,0.17056548855578,-82.37486110942477,-16.248366508108372,205218255.948577763364408207,300,305,1754117.9526386044,299191.9855762681228424307534,6807.17412797,1161.0689808214687362031666,3784,645.41980869507152,2076188.1090296977114555,354126.0391503514238834159419,0.06207765879428396,0.08690562145147113,0.07052718658671758
2019-07-31,144,32195240.59770602362823299236,0,0,105.05933241,246.28750299454947,0.000015596268414433432,0.156882926662106,-81.18573306011089,-23.549324564286778,205218255.948577763364408207,271,277,1953355.796575292,306448.174179121181311672285,8038.16975125,1261.0515955829125788211325,4000,627.531706648424,2226573.021097388662168621,349311.2919766454209869463854,0.06237330618458245,0.08800551118180626,0.07106288022169371
2019-08-01,94,31393319.08609855344350134242,0,0,259.9470994,239.46180741836545,0.000014708726822385223,0.152975274743417,-80.5602364844573,-22.703342909276923,205218255.948577763364408207,116,118,789461.6113249541,120768.1068918155391912868022,8360.76807139,1278.99079278687392818853963,3176.866,485.981949173020191122,986570.632424093858816448,150920.9135488624220989860327,0.06239008471190271,0.08791077444597907,0.07082924987532722
2019-08-02,91,28436695.77761187365749471379,0,0,469.53407784,217.26827925445266,0.00001315974185660718,0.138568060849018,-83.40306021627978,-29.26947442587397,205218255.948577763364408207,126,128,437067.8628738993,60563.64621786073343783023589,4502.4028622,623.8892337761224052593196,3109.889,430.931288185691739002,576307.566361111037997237,79857.82192327591335664118771,0.06278517807300035,0.08944567678257956,0.07089523320317512
2019-08-03,99,31913663.91951233036650340136,0,0,161.19186102,241.47456657876145,0.000014385270756752128,0.155510842697684,-79.52055351494144,-17.459729061135135,205218255.948577763364408207,120,123,1273130.3841738626,197985.5789069035462702663542,10903.39771117,1695.59656633204563385993028,2877.96732399,447.55512381008345405063916,1341117.918473626084113743,208558.3776587974609660443386,0.06338670613309239,0.09220788363346583,0.07237418191100982
2019-08-04,106,31868946.67775218004595092065,0,0,230.75315372,241.17742304394736,0.000014134876037892178,0.155292941802106,-78.50103191912295,-16.147959326181955,205218255.948577763364408207,120,127,889341.067005249,138108.3905606689855386212544,7365.44026821,1143.80088691802353738285026,2526.2632,392.3108440944020702992,935410.914062980518382967,145262.7126386372105607965614,0.06338503701333335,0.09218929233330318,0.07226892018284255
2019-08-05,121,28294370.57058223520384893702,0,0,194.98527643,212.37069053832397,0.000011694168786527435,0.137874529923264,-81.16575976180867,-31.462508149577566,205218255.948577763364408207,125,133,1052480.7806044274,145110.292879105378513660659,8422.47314465,1161.2445256099338652721376,1049.4,144.6855317014732416,1120188.92823879972126953,154445.5219061694217368349167,0.06387846715330141,0.09285830586525254,0.07306620031478339
2019-08-06,105,25992011.77415525113273654864,0,0,481.67434762,195.43132388981383,0.000011087275281769723,0.126655455938911,-82.43639261770258,-41.17629746466827,205218255.948577763364408207,111,118,426051.86878280714,53961.79369431152066468293462,4908.86725516,621.73482034588036120953076,2384.958605585,302.068019585797585503417935,579246.336108473455136516,73364.70880076239149768044133,0.06417113180705201,0.09247813774088445,0.0735148990930811
2019-08-07,92,25561562.45682840269078859609,0,0,448.64079296,192.43246592085282,0.00001040821335207229,0.124557936323333,-81.51644913644061,-40.90732999633832,205218255.948577763364408207,75,79,457422.19425500464,56975.56454489412596387645527,6668.42442716,830.60518517515361706692428,791.5,98.5876065999180695,526805.529745985130558302,65617.809628880124498391235,0.06395335677617793,0.09247580892154476,0.07285748152019306
