date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-09-02,6889,213391524.6182418823656042616,220896618.520448708416889198,213391524.6182418823656042616,,,0.00021023290473407385,0.96602440565874,,,220896618.520448708416889198,0,0,0,0,,,,,0,0,,,
2017-09-03,863,323085966.3017255832029410099,52789211.643881212519231805,62317634.21595123613987420847,,,0.0002552267679719473,1.18049942924606,,,273685830.164329920936121003,0,0,0,0,,,,,0,0,,,
2017-09-04,0,260253890.1514784581167144318,0,0,,,0.000217365858178387,0.950922048084161,,,273685830.164329920936121003,0,0,0,0,,,,,0,0,,,
2017-09-05,1238,116403088.8705910665216604291,0,0,10.93292081,,0.00009548977206312099,0.425316461581876,,,273685830.164329920936121003,1434,1433,25033185.095993496,10647025.70715210860865396748,20972.25043107,8919.84334475166603509928732,3749.563635,1594.75113771427682467926,30053234.867728952703372915,12782135.51303153736292960305,,,
2017-09-06,1282,141395777.9254104672683122284,0,0,7.83372248,,0.00011212881355932202,0.516635361942238,,,273685830.164329920936121003,1677,1675,34936881.01476168,18049628.16819430376935349584,24426.68756454,12619.69057095608693637704052,3300,1704.8966944093854,40914701.670600659996311351,21137981.70634946173673599817,,,
2017-09-07,740,155215124.4073285706940424404,0,0,25.24779013,,0.00012235493863237877,0.567128829118162,,,273685830.164329920936121003,863,863,10839991.492474353,6147671.682777817204156391499,14907.67807418,8454.57401108019959182125716,2799.6692647,1587.7731520074165559554814,12865326.178015594141633491,7296297.371561222121130540533,,,
2017-09-08,545,111888434.6118400617312673486,0,0,18.64628489,,0.00009408001168907066,0.408820707102953,,,273685830.164329920936121003,654,653,14677767.273602545,6000575.195486775058018517815,27644.8923865,11301.8044532339718613673345,3499.57958,1430.70059845865527649974,18052114.728382958458794643,7380078.307961153411507267041,,,
2017-09-09,393,123405411.2248153929737103133,0,0,51.67381105,,0.00010400000000000001,0.450901718772648,,,273685830.164329920936121003,443,443,5296412.720238799,2388161.59888499053482374957,15612.19144475,7039.563956245405575903198,2801.481,1263.192598008916691688,6916200.810026414907110553,3118526.832617690830462248189,,,
2017-09-10,315,107025913.6435251694424086835,0,0,55.58159714,,0.00009175698421975437,0.39105390870716,,,273685830.164329920936121003,337,337,4924036.808055023,1925563.840407844492364074065,18083.92951464,7071.7913214847468086928224,3675,1437.123114498813,6094284.246434132931409504,2383193.675340536795127543931,,,
2017-09-11,311,103762312.1746859940896169102,0,0,69.01954881,,0.00009000000000000005,0.379129281601403,,,273685830.164329920936121003,341,341,3965337.8624678752,1503375.695104288496675498749,13457.78777842,5102.24141237651585932512326,3000,1137.387844804209,4589105.632442307087178308,1739864.32162080405461081704,,,
2017-09-12,360,120809813.4717798217839460448,0,0,8.83739057,,0.00010600000000000004,0.441417860030392,,,273685830.164329920936121003,433,433,30969077.1346374,13670303.75588778517623989986,73280.82079699,32347.46309747797094706212008,3416.973,1508.312909441628643416,31730595.405098184943968367,14006451.52120863014340248051,,,
2017-09-13,400,104108936.9250307982095299248,0,0,14.78265347,,0.0000978606078316773,0.380395787617212,,,273685830.164329920936121003,591,591,18513985.381959386,7042642.051303990185076698552,37022.65612028,14083.26243455510488967025936,4258.3,1619.8393824103738596,21880389.76708293866463663,8323208.098821100276527974677,,,
2017-09-14,261,81922606.2601268736853815153,0,0,39.7003585,,0.00009217358270017507,0.299330828384275,,,273685830.164329920936121003,315,315,6893787.373535972,2063523.08522557792951035164,23379.72456763,6998.27232222487355586601825,3300,987.7917336681075,7364613.238803226476209857,2204455.781500768262536528652,,,
2017-09-15,260,98205215.52912810689507853754,0,0,34.58294849,,0.0000970000000000001,0.358824625557569,,,273685830.164329920936121003,301,301,7913895.202963251,2839700.482905130063276891897,37659.20500621,13513.05013514903119735750349,4253.4938246,1526.2583289235270732883974,11335420.70686932144978719,4067428.090679898381332765473,,,
2017-09-16,224,95476951.89461916771117834375,0,0,88.52662069,,0.00009399999999999993,0.348856028963179,,,273685830.164329920936121003,271,272,3091565.3170015183,1078511.199769441334571517795,14503.45106631,5059.61634525469071127739949,2987.54181675,1042.22197455284640851544825,3944938.690035695470179846,1376215.645909058002474424648,,,
2017-09-17,205,102472317.6986226495350123971,0,0,156.5578991,,0.00010087025131502061,0.374415868140104,,,273685830.164329920936121003,212,212,1748144.4994645687,654533.0404013740620091155331,8970.57035552,3358.72388737390218044977408,1777.503003595,665.52533021266432627567388,1901760.915371298342439172,712049.4641236635224585042046,,,
