date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-09-08,178,130,82912,637.78461538,,106.845814863461,0.112210175,,0.1,,13.465221,,1625000,6.49796159834792,,1625000,,358.45957517,,,,,,9127862499.999999,120,202,25464133.565883,,131051.57235988,,1912.630336,,26472417.616696,,,,
2015-09-09,254,89,128938,1448.74157303,,122.696388040225,0.153299589403974,,0.1,,23.148238,,1112500,4.44806235092111,,1112500,,61.8234861,,,,,,9128974999.999999,151,257,147661925.520909,,790680.68461344,,8811.716198,,203204935.945655,,,,
2015-09-10,215,140,95546,682.47142857,,100.870442955714,0.111073611111111,,0.1,,15.9946,,1750000,6.9956109728417,,1750000,,119.38151067,,,,,,9130724999.999999,144,248,76483577.302205,,490466.76538882,,6250.35,,121635757.816427,,,,
2015-09-11,197,127,99153,780.73228346,,124.842813277087,0.117251642335766,,0.1,,16.063475,,1587500,6.34491537603428,,1587500,,208.89431783,,,,,,9132312499.999999,137,228,43717381.088558,,198349.02625851,,2422.4128625,,45223577.98694,,,,
2015-09-12,315,125,108903,871.224,,120.60817999784,0.111930342741935,,0.1,,27.758725,,1562500,6.24392713935761,,1562500,,391.72910145,,,,,,9133874999.999999,248,484,23316815.029295,,48784.93402311,,452.298941,,23611908.067184,,,,
2015-09-13,133,105,64295,612.33333333,,102.518045622286,0.140737014925373,,0.1,,9.42938,,1312500,5.24414523511422,,1312500,,330.6748885,,,,,,9135187499.999999,67,100,27625888.199339,,626100.06792355,,4557.942375,,62610006.792355,,,,
2015-09-14,178,71,71919,1012.94366197,,119.83860790169,0.147413333333333,,0.1,,15.03616,,887500,3.54569659290231,,887500,,922.22053794,,,,,,9136074999.999999,102,171,9906605.442144,,58245.58472174,,1365.307372,,9959994.987418,,,,
2015-09-15,159,81,62802,775.33333333,,110.125656127654,0.118793149425287,,0.1,,10.335004,,1012500,4.04464223419115,,1012500,,351.96312495,,,,,,9137087499.999999,87,149,25960354.515277,,174653.46374081,,3161.186364,,26023366.097381,,,,
2015-09-16,195,130,87496,673.04615385,,120.655737522539,0.115581617886179,,0.1,,14.216539,,1625000,6.49024684822944,,1625000,,213.35501492,,,,,,9138712499.999999,123,217,42833361.584715,,289714.06761607,,3620.626996,,62867952.672687,,,,
2015-09-17,156,115,67533,587.24347826,,137.785006769913,0.104898592592593,,0.1,,11.329048,,1437500,5.74046924831649,,1437500,,490.30739607,,,,,,9140149999.999999,108,182,18641672.700219,,102851.7077205,,1579.758693,,18719010.805131,,,,
2015-09-18,102,70,41040,586.28571429,,149.062579558714,0.104319606060606,,0.1,,6.885094,,875000,3.49386420013073,,875000,,441.52658966,,,,,,9141024999.999999,66,104,20703226.519247,,199166.33850344,,3261.381551,,20713299.204358,,,,
2015-09-19,169,114,89973,789.23684211,,104.461528763421,0.120822709401709,,0.1,,14.136257,,1425000,5.68912053114865,,1425000,,1733.51112038,,,,,,9142449999.999999,117,203,5273949.438533,,26314.40301921,,3153.964731,,5341823.8129,,,,
2015-09-20,185,118,75744,641.89830508,,127.264329777881,0.1439293125,,0.1,,18.422952,,1475000,5.88778888715732,,1475000,,1163.59012116,,,,,,9143924999.999999,128,229,7858372.835715,,34737.27677075,,471.259026,,7954836.380501,,,,
2015-09-21,163,76,53495,703.88157895,,134.153302464079,0.105807010752688,,0.1,,9.840052,,950000,3.79174127585123,,950000,,359.67238752,,,,,,9144874999.999999,93,154,25425568.704192,,166011.78907884,,1299.8803245,,25565815.518141,,,,
2015-09-22,194,104,66692,641.26923077,,127.945628982308,0.1017592578125,,0.1,,13.025185,,1300000,5.18796108755846,,1300000,,532.20889334,,,,,,9146174999.999999,128,222,17185310.344099,,77608.64370473,,681.8874545,,17229118.90245,,,,
2015-09-23,179,57,49595,870.0877193,,131.285191452807,0.107802755102041,,0.1,,10.56467,,712500,2.84318026213835,,712500,,1508.38661556,,,,,,9146887499.999999,98,171,6064020.593697,,37130.24816428,,1000,,6349272.436092,,,,
2015-09-24,226,241,125532,520.87966805,,133.477500209212,0.104185931428571,,0.1,,18.232538,,3012500,12.017207838337,,3012500,,4071.85539838,,,,,,9149899999.999999,175,310,2247108.284749,,7490.56202958,,484.964094,,2322074.229171,,,,
2015-09-25,171,50,45858,917.16,,125.9753498452,0.122207720588235,,0.1,,8.310125,,625000,2.49302635641124,,625000,,4838.71066427,,,,,,9150524999.999999,68,121,1891108.114312,,17064.29651503,,2646.238955,,2064779.878319,,,,
2015-09-26,180,118,63338,536.76271186,,120.506756305593,0.10532404,,0.1,,10.532404,,1475000,5.88259396853147,,1475000,,142.1079706,,,,,,9151999999.999999,100,179,64401735.958128,,366004.07173202,,2374.30172,,65514728.840032,,,,
2015-09-27,193,99,71619,723.42424242,,108.13995718404,0.11615327184466,,0.1,,11.963787,,1237500,4.93472937853956,,1237500,,72.39367178,,,,,,9153237499.999999,103,174,126436983.71182,,921834.06929756,,1110.1426555,,160399128.057776,,,,
2015-09-28,199,133,86631,651.36090226,,117.811758906616,0.111687753846154,,0.1,,14.519408,,1662500,6.62828102983102,,1662500,,617.43201324,,,,,,9154899999.999999,130,216,14827381.482904,,160745.2462155,,2105.9429245,,34720973.182548,,,,
