date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-07-05,12997,6027,6681966,1108.67197610752,1625689035.672523205184013453,66912832656826.7,0.000476625335873251,0.008288952790020424517417980531,0.00042,0.007304186139056562,12.714457459754567132,221.1161046265800350722333837,4.66804891974852,31413.125,12.2656077513625,546303.1243082170575625,31413.125,546303.1243082170575625,51.01237861,41.535475949228946,0.0066680291262644865,17.3909193787061,,2.1639535812183466,93479188.78073,26676,31320,1832480.49457214,31868520.54415556782214630805,69.4707932332268,1208.160964293808556690911843,1.00999476483227,17.56473752811323456617612585,2175825.244064664048261054,37839601.4016820956867971505,0.07864058041162429,0.07839716819891106,0.10591216945945499
2017-07-06,13836,5997,6839935,1140.55944638986,1634550846.867118171971144471,67998838992692.6,0.000478766438400882,0.008368772688258974504194036481,0.00042,0.007341543281122134,13.522279286194557555,236.3676158071872860357574382,4.72090590632992,31307.5,12.2202725410568,547250.87208031240525,31307.5,547250.87208031240525,59.45913744,41.567119965133436,0.0067147723371732805,17.4798649550527,,1.2927362914940699,93510496.28073,28244,32919,1572685.04555342,27490322.21310468534029676523,61.7623547012974,1079.597619484742791385375373,1.01063529,17.665768388010522429783,2033154.954412008884208059,35539274.03581824399231461631,0.07857260228554991,0.07836396437885755,0.10540578529574512
2017-07-07,13398,6055,6885902,1137.22576383154,1508122723.098258228811494793,69205206213042.9,0.000479105044188783,0.00772431987600269862177318474,0.00042,0.006771405117251922,13.511720456212274357,217.8412691430315920475418889,4.8494509915361,31616.875,12.3368598224714,509739.6884917008604375,31616.875,509739.6884917008604375,79.77311924,38.2508642232929,0.0064598591137730085,16.1223931363141,,-5.879802664350465,93542113.15573,28202,33345,1172601.92461128,18905149.22098160440469448305,47.3372006961902,763.1889595965799165691405418,1.01196006,16.315217925568004814846,1578458.957214463414896384,25448535.85774797659870964451,0.07888868059200341,0.07975176084896392,0.10605807012054623
2017-07-08,14028,6026,6827188,1132.95519415865,1517901984.698547347636788902,69764415035061.5,0.000482927742466172,0.007833803473631690740305562023,0.00042,0.006813022259030358,13.447605916713294159,218.1400915267524182069077794,4.86623291601058,31459.53125,12.2713374904063,510320.206345026529046875,31459.53125,510320.206345026529046875,55.27065513,38.26828097665719,0.006352660536743943,16.2214815691199,,-5.741563497427259,93573572.68698,27846,32783,1693006.39667639,27463072.06008815470941740916,67.4828328090586,1094.671528644143767794749526,1.01211245939589,16.41796360596704279323297721,2212289.707979369614604936,35886616.72354098997153932896,0.07881270632385429,0.07975644956272196,0.10565426030330165
2017-07-09,12664,6048,6641528,1098.13624338624,1468613966.636367794673939972,71693944262238.1,0.000465469949646207,0.007302977988993569976384692382,0.00042,0.006589578463032138,12.246048905242202407,192.1340479124340673799300818,5.01902429963361,31484.0625,12.2767756481958,493968.33375894707690625,31484.0625,493968.33375894707690625,67.6667806,36.85197051804565,0.006260330469635169,15.6894725310289,,-8.671855350483,93605056.74948,26309,30893,1383323.63266458,21703618.13621404029963598636,57.338907854483,899.6172197421082681434675587,1.00954916,15.839293814543299930724,1771370.880348544856444454,27791874.76949297484944867231,0.07888932494000779,0.07996179609727647,0.10571809506370582
2017-07-10,14056,6204,7012138,1130.2607994842,1307701757.26253415323967368,81235274429815.2,0.000489332424949389,0.006833808536657726424858885324,0.00042,0.00586554137648472,13.916124833135626593,194.346680974008422928678364,5.83335155398795,32461.5625,12.6535501218897,453344.37616451135375,32461.5625,453344.37616451135375,49.20347926,32.60239741285798,0.006021287413281713,13.965574705916,,-26.005893042969458,93637518.31198,28439,33616,1903067.01327169,26577424.54421022254075831804,84.2246799559425,1176.24606000658089927410583,1.01141406337372,14.12497866065974627580292752,2831296.841398964341812369,39540687.5531812411319332457,0.07822923781405,0.08038059701952051,0.1069588436455345
2017-07-11,16389,6086,7655103,1257.82172198488,1322671071.497265072263478183,84156684706765,0.000500593974495198,0.007068711532916926741709404406,0.00042,0.005930672351417982,17.184890550448099905,242.6617982135397421169681532,5.92755609825755,31768.59375,12.3792302704513,448593.144277512158578125,31768.59375,448593.144277512158578125,12.2505591,32.038350390782185,0.006088671394931728,14.1206484557571,,-36.52625310782355,93669286.90573,34329,39566,7646123.42457179,107968220.9277078355448277522,266.657696694108,3765.379593039401279970249167,1.01944798631174,14.39526663363755664979831835,10550578.42739906942703525,148981008.9781968423006868736,0.07822838527022208,0.07348489828250308,0.10673803246120032
2017-07-12,21561,6314,9326645,1477.13731390561,1758533764.44526186119681229,95862338646647.4,0.000556183055833404,0.01043801690739333250360238344,0.00042,0.00788223779046291,26.313020371492499566,493.8225798890442358115509336,7.00949701606827,33060.15625,12.8779666781113,620447.649886568010546875,33060.15625,620447.649886568010546875,10.84395581,40.843936771469,0.007902371199640726,18.7672328344355,,-4.203641726443908,93702347.06198,47310,53566,8640974.63464572,162167182.8848474547949586911,219.266833742806,4115.031721720698580587196013,1.10201252140103,20.68172557559646435048916856,11745247.216267149607596591,220425789.2056910041939613021,0.0807722626483057,0.0887055355770546,0.11224508289156504
2017-07-13,19822,6029,8532418,1415.2293912755,1662569502.16380809100391188,106121421959690,0.00052977818365644,0.00939676156916817400850430864,0.00042,0.00744960812053752,22.265517502724980045,394.9270952292149867574635635,7.41079624157802,31333.90625,12.2014580704735,555774.577257527026875,31333.90625,555774.577257527026875,17.55282286,37.732967920561215,0.007567893491620019,17.737162191756,,-11.735592141296763,93733680.96823,42028,48002,5340091.54483494,94718069.84956218831164875464,145.40921888698,2579.14689957491412765173688,1.01343823575012,17.97551835882693229394001072,6979933.325012794489082017,123804209.4733946825967083869,0.08094015859646793,0.08910921520584433,0.11196112903740076
2017-07-14,17350,6102,7596634,1244.94165847263,1590872684.029904629803840096,107252622660474,0.000490915232185179,0.008329119014066220418592241371,0.00042,0.007125934899873384,16.543843324642687601,280.6913107740681960461195628,7.57926484179526,31773.90625,12.3686018446506,539092.3510766191430625,31773.90625,539092.3510766191430625,20.71405902,35.47116346344318,0.007660429085203675,16.9665116663652,,-3.700383017687556,93765454.87448,33700,40041,4526657.70645109,76801590.78614435733781187807,133.82514055632,2270.545808501765951360288064,1.00571239191821,17.06343103048836024836639029,5358492.453015610591694234,90914924.71821923542793468485,0.0810307816860103,0.08618614583645388,0.11163994220408494
2017-07-15,17021,6007,7434824,1237.69335774929,1387045939.164445307473424788,106673004716408,0.000499900711492306,0.007392430322997941833187697104,0.00042,0.006210874808300652,16.44773320952131069,243.2257424872998528299311872,7.41594205860204,31202.1875,12.1420088884131,461411.6197800559525625,31202.1875,461411.6197800559525625,21.23769561,30.450295575660043,0.007432423843331428,14.7877971626206,,-13.040372524235597,93796657.06198,32902,38541,4416517.62828091,65310566.85215630267688855275,181.029039824639,2677.020721470728203989688963,1.00734575,14.89642462362792027245,6977040.223881399705096154,103175055.6262031583465493397,0.08179833859441628,0.08952848642903556,0.11327446754888561
2017-07-16,17285,6106,7535537,1234.12004585653,1309720133.75290910331022554,111506749908843,0.000509374538820838,0.007110187321577163324784465524,0.00042,0.00586263828964716,17.106325137222338994,238.7814208205556977813498814,7.88058655283438,31825.78125,12.3804731828169,444245.3422718682234375,31825.78125,444245.3422718682234375,23.22074392,28.394157024356765,0.007305333477988873,13.958662594398,,-19.177456382648664,93828482.84323,33583,39169,4040718.21097015,56403022.1459718391035352197,144.323171666106,2014.558457840555102162074188,1.01026850313344,14.10199716498720758279046912,5652994.310989695551641053,78908240.23515655815191406066,0.0819690666286513,0.08995680062399138,0.11323486887630133
2017-07-17,19445,6079,7973007,1311.56555354499,1416372607.483565116269603576,113973917097970,0.000523285172702684,0.007896511068324617271504001831,0.00042,0.006337910611086054,19.014613320503579578,286.9355226898044390608850409,8.01904785638261,31549.53125,12.2688844388051,476090.735438490612171875,31549.53125,476090.735438490612171875,21.77779505,30.601673074892812,0.0068104653434372525,15.0902633597287,,-32.225568627825886,93860032.37448,36337,42239,4309896.02686669,65037466.098466712919389467,131.773253189905,1988.493094403876459790378774,1.00973220848736,15.23712494887474928296697923,5565970.441488414427303501,83991959.81452559631605759791,0.08209885566870594,0.07716792199728927,0.11242428153363664
2017-07-18,17540,6034,7455887,1235.64584023865,1478285971.394508761812368008,114960096620018,0.000504420903459068,0.007941905423650327804476582603,0.00042,0.006612732055827282,16.489519334078130755,259.620888299148075361439704,8.02799174586267,31585,12.2785455425901,497293.1951983445285,31585,497293.1951983445285,27.2061418,31.58771859356644,0.006834302315186693,15.7446001329221,,-22.011433322016412,93891617.37448,32690,38169,3451118.42971311,54336479.68719094073216897873,123.01896378669,1936.884393587858380350786849,1.0127113,15.94473446859171268973,4695510.828774172925702236,73928940.41885500297941491597,0.08207761043192703,0.07608680000595057,0.11142291452813155
2017-07-19,16849,5778,6947844,1202.46521287643,1334433560.193421579567988682,102318120172733,0.000482400139157331,0.006853902512827291562657111353,0.00042,0.005967326337044478,14.582956206726821719,207.1934729627790488910835926,6.84403330289555,30193.4375,11.7338077196594,428985.93999918186003125,30193.4375,428985.93999918186003125,35.79341599,28.351801255498987,0.00629486450998928,14.2079198501059,,-34.249377758721046,93921810.81198,30230,35144,2623996.8500594,37281536.93257430420551129046,104.142151955964,1479.643348007885895377536588,1.01157557,14.372384620885190352863,3659971.788340396872019062,52000585.8223891142872227886,0.08206587532920318,0.07656642373884114,0.1120041320703959
2017-07-20,17165,6007,7213238,1200.80539370734,1509063690.687903449526803904,91789500614910.1,0.000492130829792081,0.007904546904613865382919739069,0.00042,0.006745990088327616,15.365800898598735561,246.803668002768203359605816,6.38086670478314,31299.375,12.1595462377606,502726.841716307562,31299.375,502726.841716307562,24.91029738,31.65110297786439,0.005687840559943709,16.0618811626848,,-22.963854847669946,93953110.18698,31223,36052,3771657.50946192,60579914.70332508066683056282,132.123045451878,2122.144654900066887247682054,1.01600597464498,16.3189672253254147913036423,4763300.034631121255566274,76507559.09845746197743311584,0.08240654833912749,0.08037970225862433,0.11203238640684773
2017-07-21,15147,6074,7098505,1168.67056305565,1502002962.498215973582502661,93317800027108.7,0.000507255772289839,0.008106637305226002692037285332,0.00042,0.006712171362437394,14.811868550864162607,236.713809312613083418460334,6.55939951809799,31564.84375,12.258560201419,504449.143520383239921875,31564.84375,504449.143520383239921875,46.31382469,31.287549208022146,0.005994194631699719,15.9813603867557,,-16.00506030219317,93984675.03073,29200,34467,2029300.66045838,32430985.18786673324284307777,93.0804931582868,1487.552906139529621826422135,1.01547028,16.228596506719718970596,3208205.357686671016952532,51271486.01591116557934334663,0.08235648398631343,0.07884347121084302,0.11192400483416769
2017-07-22,13848,6044,6708895,1110.00909993382,1567018595.365987634036093298,95251712705735.9,0.000488030994671405,0.008134282818798863966850838053,0.00042,0.007000372560754692,12.918180428952395828,215.3144662136110207735157647,6.66828197266872,31436.875,12.2047797365897,523975.802728274185875,31436.875,523975.802728274185875,63.74644545,32.524019976606986,0.005890106840494273,16.6675537160826,,-13.725355862999292,94016111.90573,26470,30990,1474844.77357981,24582054.48652516296637165231,67.8882942232508,1131.531790659252778242813316,1.00818741409901,16.80401788037366119782573823,2103858.237978541867560423,35066170.19253023652337533579,0.08238363591424624,0.07924089948634222,0.10845857971963102
2017-07-23,17993,6006,8069162,1343.51681651682,1516188594.619979008357809224,93957687350156.9,0.00102992384426507,0.01660394927276147191424966057,0.00042,0.006771043056621396,33.380861716487720869,538.1505998796741834440174749,6.53156191076591,31319.84375,12.1552952123153,504923.83466167744196875,31319.84375,504923.83466167744196875,74.98026947,31.53557971222891,0.005855467905523635,16.1215310871938,,-18.46330384797256,94047431.74948,32411,36233,1254295.72891138,20221167.58617921985033308544,50.486725987415,813.923322496746020766466027,1.01814412723636,16.41404219848477746858172657,1829285.542702006279242491,29490883.74402457574625267028,0.08239868908884154,0.07922134233879034,0.08105756828288596
2017-07-24,17959,5977,7353540,1230.30617366572,1499260233.680710857640314808,92625132839706.1,0.000672528572134828,0.01071758888332108997273873263,0.00042,0.006693228388358232,22.056919580315170937,351.5047626064286726611819616,6.40968750839627,31129.6875,12.0774975339214,496090.733561239048125,31129.6875,496090.733561239048125,80.1191208,31.28439258839291,0.00578415076419172,15.9362580675196,,-13.712329354730166,94078561.43698,32797,42920,1174233.57241978,18712889.24162707949959457769,39.3525449535422,627.1323119933146073327879271,1.01737889,16.213212543486635701244,1689011.229406029097891764,26916518.83075302906451372946,0.08224266087474263,0.07837834093135225,0.07926076787205664
2017-07-25,14928,6116,7168630,1172.11085676913,1372317326.982820338646858569,95019895721843.5,0.000565431257653013,0.008245104951265176286872924514,0.00042,0.006124429862447526,17.096944937656873699,249.3072384114447927902091181,6.72858157997881,31958.28125,12.3947595775421,466014.885809516307796875,31958.28125,466014.885809516307796875,47.33687504,28.752693217678015,0.005698993927355003,14.5819758629703,2294.392811572093,-20.841605001712065,94110519.71823,30237,36976,1988101.65712243,28990450.37729052967669055383,73.9080619801924,1077.725575874078491455229486,1.01005303,14.728568903780016315009,2732824.499779595089884582,39849980.89351993953296683621,0.08257585146975044,0.07985691740419791,0.07956506751889242
2017-07-26,14582,6060,7066567,1166.1001650165,1378569088.782145034034698928,96343399596464.8,0.000567022748772255,0.008303186154334999903350899606,0.00042,0.006150261506035962,16.711861474567123126,244.7198055267513508032108825,6.75912021391991,31658.90625,12.2745202523337,463596.553410896024015625,31658.90625,463596.553410896024015625,59.64526537,28.90010404241163,0.0058055491777484385,14.6434797762761,474.15108437202076,-16.796086412944668,94142178.62448,29473,36041,1578368.00698434,23112799.98979639694543621627,56.7916850716718,831.627891807667298057805384,1.00640980907159,14.737341685785719249448506,2046829.121668124615244096,29972700.84864015570766727029,0.08249422974912296,0.07956036578576396,0.07954477242223869
2017-07-27,14530,6009,6931031,1153.44167082709,1364475838.223820111606224228,95480108415658,0.000556944631137827,0.008069543413919396871623760317,0.00042,0.006085359377505912,16.108509566401124048,233.3954041608161253823669609,6.64124862648504,31364.21875,12.1562165955754,454434.6254487125080625,31364.21875,454434.6254487125080625,141.61569072,28.624218582257924,0.005436453571918643,14.4889508988236,794.4901773629576,-20.090562914662705,94173542.84323,28923,34910,664993.704880716,9635061.138043485886422725698,30.4920953232114,441.798471940258703982034109,1.00510905524157,14.56297574935808507632681705,1064479.047733310774321388,15423184.65543444295183010476,0.08251260067123961,0.07927278498644322,0.07881557830250194
2017-07-28,14426,6073,7122478,1172.81047258357,1311198631.232100344188670664,96361017206017.8,0.000570102230212455,0.007934974464838132555974598832,0.00042,0.005845774842855906,16.954270224291574173,235.9782056098681980564115708,6.77329246706497,31834.53125,12.334331892818,443089.290274667092390625,31834.53125,443089.290274667092390625,85.37603643,27.528713817218442,0.004981868678295105,13.9185115306093,705.9247489614191,-25.865850685167562,94205377.37448,29739,36442,1103417.08649222,15357923.44141328335609630965,47.9282173580129,667.08944593905134937497426,1.00691571,14.014767919986650042103,1746600.096960707877844154,24310073.5889109339938138483,0.08258749880331961,0.07907451485856334,0.07895737033438983
2017-07-29,14782,6037,7637527,1265.11959582574,1345891387.610373393022360908,99021555270465.1,0.000765797341942708,0.01093713208441336451315306739,0.00042,0.005998447923311382,23.490833464103367354,335.4965266895341944467303345,6.91999846724089,31396.875,12.160708456193,448410.7610528977303125,31396.875,448410.7610528977303125,60.66047447,28.426880692539385,0.0052770288849522074,14.2820188650271,765.6442824112688,-20.25937589018322,94236774.24948,30675,36037,1553511.98725838,22187287.5090699229641934021,56.1547489481927,802.0031838389488427517815222,1.00672191,14.378021310456114313761,2023648.687846022009344265,28901788.73600422343210062621,0.08256638445927317,0.07901382003097583,0.07880761076917121
2017-07-30,14191,6041,7153280,1184.12183413342,1298191881.066329304629973162,97721827499210.4,0.000556679155803261,0.007666158775317149888096183101,0.00042,0.005783918172734898,15.979475167334041529,220.0570876454985427031171844,6.83329865699471,31604.6875,12.2370948430245,435235.53898775588484375,31604.6875,435235.53898775588484375,128.51730179,27.78234275496119,0.005008842381211663,13.7712337446069,780.6785273878461,-20.4600648643196,94268378.93698,28705,35301,733507.299200549,10101300.47066607019201026919,31.9788786632043,440.3886129614086487865978897,1.00620898,13.856739059502489349962,1128886.395689775958840642,15546158.42615069999373032926,0.08264654188055866,0.07904413522739992,0.07890925795412043
2017-07-31,16000,6118,7311273,1195.04298790454,1300263443.4999006140701908,100606855539314,0.00056818449554489,0.0078344350441796950443807644,0.00042,0.0057911870956632,17.846106820573122799,246.0717703026906840495789856,7.12860112746421,31915.15625,12.3531237556197,440063.43102636839375,31915.15625,440063.43102636839375,59.19497826,27.878426490141546,0.004816770180386281,13.78854070396,665.5495214276459,-16.645463828933018,94300294.09323,31409,38769,1593045.50605645,21965772.803519917526498542,57.4850045064988,792.634324505182736146895248,1.00717526978268,13.8874772034203774034154128,2228636.139712452516049199,30729640.12674143692762309558,0.08264362161334413,0.07873051714917934,0.07875715575449825
2017-08-01,14600,5988,6970881,1164.14178356713,1373948588.959989194766651039,103597150838247,0.00058334111462955,0.008496425256710811640802194815,0.00042,0.006117344583339906,16.861474918369901544,245.5891720452661926048456569,7.17907450742039,31225,12.0819903141133,454795.4395590203925,31225,454795.4395590203925,69.56433369,29.56685765364988,0.005340310890334663,14.5651061508093,533.3657278805405,-16.48661678591478,94331519.09323,28905,35690,1356032.81296912,19750761.86487576682762390882,59.5583900765624,867.4742736364385881877219503,1.00735192711543,14.6721877496585511675090175,2125638.941832511021694131,30960156.82608447814764502202,0.08269983401986448,0.07878042982487451,0.07903005672915155
2017-08-02,15146,6115,7355736,1202.90040883074,1365123439.604079399478312407,104135939215742,0.000554394774207634,0.008020232936378310235538568421,0.00042,0.006075991315201878,17.326499878314415236,250.6563399606780546563667449,7.37461206191052,31987.1875,12.3727104870034,462747.31773270017128125,31987.1875,462747.31773270017128125,51.89234161,29.349708857300293,0.005377644095367011,14.4666459885759,438.16672435761006,-16.121090688410796,94363506.28073,31253,37743,1818447.64294357,26306838.29922489744846836196,69.8131440853303,1009.96204083191490382857812,1.00792440420963,14.58128553894699781484876592,2634957.49721262065393065,38118997.30711895178879652249,0.08269051904805688,0.07877462990185691,0.07880729586455618
2017-08-03,20473,6052,9207425,1521.38549239921,1439469199.2686314268468682,104567742743336,0.00107884820145303,0.01645177502908275815670035332,0.000441,0.0067249801946686275,42.538984583302360226,648.6934893968763050969962873,7.32371187716942,31703.59375,12.2588971772375,483460.408318753020703125,31703.59375,483460.408318753020703125,53.84262714,31.039457613710276,0.005466227566456204,15.2493881965275,485.18398797276154,-12.549429577399431,94395209.87448,39430,43088,1753168.72300333,26734750.43108817067207693658,58.1026787395208,886.030303357077809251574022,1.0101378,15.4039834441862564895,2503528.221528472023681441,38177273.71104976549270026784,0.08273507336494315,0.07944729841043875,0.07831484176941597
2017-08-04,16241,6020,7521293,1249.3842192691,1401342238.287010297929608038,106819922571128,0.000569995152583778,0.008459037151173311895878520202,0.00042,0.006233027750127402,18.787040229166566771,278.8098645027501822741599385,7.44878254269913,31409.6875,12.1412118644943,466136.79478649948096875,31409.6875,466136.79478649948096875,60.63981216,30.201182420622622,0.005188505808889105,14.8405422622081,530.7681538358685,-14.66499304010776,94426619.56198,32960,40272,1557172.03274751,23109277.36151791763028237683,57.1652201978795,848.362866275062804856607724,1.00563969169176,14.92423834510548817700217526,2302157.747809002610544277,34165269.35062932017316972308,0.08277654266166115,0.07955409181186245,0.07836400078449077
2017-08-05,20981,5962,8210915,1377.20815162697,1465423764.587449755338399198,103254976709347,0.000738369594903733,0.01145510480305785841575656567,0.000441,0.0068416972380981441,29.086593452056920999,451.2509435070780030704320191,7.12552577175753,31211.25,12.0605207128631,484212.977148731746125,31211.25,484212.977148731746125,26.53493084,31.37795512784162,0.004792098824635591,15.5140526941001,493.5745575657771,-11.24615245030464,94457830.81198,39393,53221,3559754.17404897,55226213.8342384993092474819,91.0560281726172,1412.648019185446477110815782,1.02140392,15.846114236840403012392,4846092.875374861433791662,75182540.22906866918361726012,0.08273047376663162,0.08005267376950168,0.07857005450848942
2017-08-06,17055,5985,7749951,1294.89573934837,1460741889.449407776473005968,100249152871302,0.000638889836314182,0.009876837316521741447906301561,0.00042,0.006492937337790372,22.562394569444187381,348.8005098331021154865711563,6.94350352773126,31236.5625,12.0663116160456,482897.7213344584925625,31236.5625,482897.7213344584925625,40.86522181,31.3131954406334,0.004786011158974355,15.4593746137866,476.738574782904,-4.112407611709418,94489067.37448,35315,45346,2312212.27196773,35745355.69894376289036830642,63.7263767365071,985.1699307489588199751887849,1.00674912894254,15.56371192642607527656322196,2889736.279493651406626252,44673515.67974229360771932634,0.08273773112670434,0.07872637762282268,0.07856694859819009
2017-08-07,17134,6004,7911488,1317.70286475683,1438884826.598887554634662296,95611259208105.3,0.000638527959685514,0.009720312313488209264647806673,0.00042,0.006393660778262184,23.297331137094262865,354.655315070061706751476979,6.64575968026327,31372.1875,12.1146796296809,477578.868445326572875,31372.1875,477578.868445326572875,34.29643222,30.72105486978972,0.004487169276339944,15.2230018530052,611.0729808452397,-6.155292979005435,94520439.56198,36486,45536,2755984.6155094,41954358.90875341985891884888,86.0972157724685,1310.658075242876507406147336,1.01118397258596,15.39325548840522843844132699,3920522.817415125829822974,59682126.11425962789627385452,0.0827311667212449,0.07875355489036355,0.07858208689899579
2017-08-08,16307,5970,7604283,1273.74924623116,1513906537.678241564214888513,93875053883841.5,0.000611766834241151,0.009795264803360106459742296968,0.00042,0.006724802632549302,20.908355093868066874,334.772765184570439154283641,6.48902395581629,31145.15625,12.0230475936785,498678.639859903206234375,31145.15625,498678.639859903206234375,41.12419134,32.30503841897616,0.0046739481367922085,16.0114348394031,641.3340454634792,2.052091348115499,94551584.71823,34177,43127,2299171.88952773,36813040.89376055156725409796,79.6510638619043,1275.327818914015737746641323,1.00816768,16.142211115512195911808,3435111.43117234902114555,55001062.84630479314854298085,0.08208498536482603,0.07909403933764246,0.07887432195043435
2017-08-09,15306,6075,7532941,1239.99028806584,1452019578.761957337538819292,89092709938572.8,0.000541234428090625,0.00830889746806537712024811125,0.00042,0.006447736425228168,17.855323782712361888,274.1105274715173679997459157,6.26380748633444,31720.625,12.2410906269187,486967.21248453156325,31720.625,486967.21248453156325,25.50061942,30.704007782061737,0.004586425256164421,15.3517533934004,691.0124757785514,9.925683093422554,94583305.34323,32990,41454,3709059.13221736,56940561.11934059927004231094,129.322507733902,1985.327246946979501726140361,1.00858164,15.483496614391340608656,5360935.23560115552323334,82299755.69493981216685282035,0.08218433421243211,0.07641940764116177,0.0780416265865418
2017-08-10,16704,6009,7856889,1307.52021967049,1452217937.65121547901661494,91722861183481.9,0.000527581066897134,0.008097725636857724886585649602,0.00042,0.00644648752746726,19.010856164574928663,291.7934455985865465104846847,6.37865278425751,31247.34375,12.0544674628256,479608.59940680247640625,31247.34375,479608.59940680247640625,36.90462786,30.520756831256854,0.004465707369917828,15.348779827303,812.8653015152847,8.697414820529579,94614552.68698,36034,45455,2563758.48162344,39350564.46481882490227678232,90.3808571158281,1387.235876473777143385834614,1.01018121590369,15.50504906858297355528044807,4108261.860199965012891424,63056806.76511552051961427303,0.08215552447811808,0.07640694726681004,0.07487011623467173
2017-08-11,15179,6006,7588717,1263.52264402264,1438683751.372756121738643062,89720051154404.3,0.000543722645570288,0.008264952397882951954024672227,0.00042,0.006384284405645748,18.132062784480595386,275.6196325646406772069226925,6.23856726047866,31477.65625,12.1392777801503,478481.69029322003528125,31477.65625,478481.69029322003528125,45.90900643,30.069715439083605,0.004152599883392735,15.2006771562994,719.5666029583306,-19.004163850900387,94646030.34323,33348,42465,2061600.49432995,31337723.53957682167962458703,70.8055812953693,1076.292782135020198133544368,1.00958865,15.34643112931415024181,3006759.009707855024105726,45704772.99336359774619027033,0.0821565544659223,0.05484210576373364,0.07317068052925266
2017-08-12,16071,5987,7693957,1285.11057290797,1391581672.098504922776999159,87570042064968.4,0.000542417255985213,0.007972541481367548313906303603,0.00042,0.006173231742217386,18.822963617201367552,276.6631344864534955873908859,6.06811682353305,31170.625,12.0169143243026,458151.1706541781130625,31170.625,458151.1706541781130625,48.87968422,28.937911745065723,0.003796914989792161,14.6981708148033,698.6098762022889,-17.13347007879977,94677200.96823,34702,44261,1936943.79345287,28469530.73484336506781687047,65.9328991389715,969.093013859800529156136806,1.0095781729561,14.83895243700578726960103513,2918256.048790016994104697,42893025.88644862288130668816,0.08218939263237596,0.0542881692112095,0.07316204919950357
2017-08-13,14917,5959,7691015,1290.65531129384,1340632532.305436612502920401,84990524040461.4,0.000549336236037788,0.007776062366809017848279647836,0.00042,0.005945258986765854,19.032303233767919837,269.4094567605036895482047661,5.86460602048864,31148.125,12.0042907872973,440913.5001837051574375,31148.125,440913.5001837051574375,43.41669137,27.82634009150129,0.003483285317437511,14.1553785399187,655.8859080912447,-16.568715960743738,94708349.09323,34646,43898,2181381.07969698,30878274.92292731411302983553,72.9521329143261,1032.665056696748326095959288,1.01082212,14.308569745123124961644,3202452.730673086251918436,45331930.65887384547897154087,0.08225313886852247,0.05413751063121265,0.07139667821317547
2017-08-14,15242,6026,7829692,1299.31828742118,1329957566.716388375545368908,83745301925395.6,0.000546798519873614,0.007675966113392031263704044964,0.00042,0.005895966522312132,19.493367233498287696,273.6481919424813450030161925,5.84183862755449,31364.21875,12.0835702827722,440291.38987732015196875,31364.21875,440291.38987732015196875,31.01909346,27.391853777340742,0.0032611631066761537,14.0380155293146,624.5512106600518,-5.070272638045358,94739713.31198,35650,45199,3054238.62390437,42875449.2326020001420420448,83.8108485839286,1176.537993946224239591733338,1.00909839,14.165738869426360663494,3788166.54514498701061048,53178340.78837536440655581892,0.08226913863362986,0.048130060140604496,0.0712779106344139
2017-08-15,14598,6055,7754550,1280.68538398018,1275539526.79468428359357448,83797903039093.4,0.000543614824946924,0.007316580655125678380099819424,0.00042,0.00565283309823792,18.681867074127523395,251.4416107940696988911946383,5.87425609641591,31632.65625,12.1829223942018,425747.91960757762875,31632.65625,425747.91960757762875,44.81725216,26.183714311770707,0.00323534317258966,13.459126424376,626.4091239336004,-3.5786821741968096,94771345.96823,34366,43558,2114617.5054812,28460904.3454700799372897312,66.8730750110778,900.0531709608755869039524528,1.00960844,13.58844763307703133344,2912857.401332525990081894,39204516.02071380774667901123,0.08233002815376171,0.047586009747163434,0.07140977602321243
2017-08-16,14332,5969,7641950,1280.27307756743,1326784310.77378230646600076,83827299899531.6,0.000562312376649628,0.007869700554381962719590045736,0.00042,0.00587800370415804,18.812722873192638654,263.2887017474405119919641405,5.79183493059963,31147.96875,11.9923096129808,435923.5135464258928125,31147.96875,435923.5135464258928125,69.95907647,27.313281714697187,0.00320647824927939,13.995246914662,652.68279017176,-7.2564435686985105,94802493.93698,33456,42433,1355113.57104314,18965149.02415811002990051868,46.3746590799232,649.0248044067972684679139584,1.00920845,14.1241214461133192939,1967815.908738382450490425,27540069.52539364675516268745,0.08234570724269379,0.04585326050791616,0.06315229371762644
